"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Whampoa",2020,6,17,"18.8","     6.0","     9.8","    17.0","-","-","-","-","-"
"Whampoa",2020,6,18,"0.4","     0.2","     0.2","     0.2","-","-","-","-","-"
"Whampoa",2020,6,19,"2.6","     1.0","     1.4","     2.2","-","-","-","-","-"
"Whampoa",2020,6,20,"29.2","    15.0","    15.2","    18.4","-","-","-","-","-"
"Whampoa",2020,6,21,"43.4","    25.8","    35.6","    41.6","-","-","-","-","-"
"Whampoa",2020,6,22,"20.8","    11.4","    18.6","    19.4","-","-","-","-","-"
"Whampoa",2020,6,23,"56.2","    24.4","    39.4","    46.4","-","-","-","-","-"
"Whampoa",2020,6,24,"22.6","    11.8","    19.0","    21.0","-","-","-","-","-"
"Whampoa",2020,6,25,"0","     0.0","     0.0","     0.2","-","-","-","-","-"
"Whampoa",2020,6,26,"0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Whampoa",2020,6,27,"1.2","     1.2","     1.2","     1.2","-","-","-","-","-"
"Whampoa",2020,6,28,"7.6","     7.6","     7.6","     7.6","-","-","-","-","-"
"Whampoa",2020,6,29,"2.2","     1.8","     1.8","     1.8","-","-","-","-","-"
"Whampoa",2020,6,30,"0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Tengah",2020,6,1,"20.4","     5.3","-","-","-","    29.0","    23.4","-","    27.8"
"Tengah",2020,6,2,"0","     0.0","-","-","-","    33.4","    23.4","-","    22.2"
"Tengah",2020,6,3,"0.2","     0.2","     0.2","     0.2","-","    32.6","    25.2","-","    31.5"
"Tengah",2020,6,4,"26.8","    18.6","    23.2","    24.2","-","    33.0","    23.4","-","-"
"Tengah",2020,6,5,"13.1","-","-","-","-","    31.5","    24.0","-","    33.3"
"Tengah",2020,6,6,"2.4","-","-","-","-","    29.8","    24.8","-","     9.3"
"Tengah",2020,6,7,"0","     0.0","     0.0","     0.0","-","    33.6","    26.4","-","    20.4"
"Tengah",2020,6,8,"0","     0.0","     0.0","     0.0","-","    33.9","    25.5","-","    22.2"
"Tengah",2020,6,9,"0","     0.0","     0.0","     0.0","-","    33.3","    26.4","-","    29.6"
"Tengah",2020,6,10,"20.2","    15.6","    17.0","    17.4","-","    33.5","    24.1","-","    44.4"
"Tengah",2020,6,11,"0","     0.0","     0.0","     0.0","-","    33.0","    25.8","-","    20.4"
"Tengah",2020,6,12,"4.6","     2.4","     2.4","     4.4","-","    31.2","    23.6","-","    27.8"
"Tengah",2020,6,13,"46.4","    16.6","    24.2","    39.8","-","    26.8","    24.1","-","    24.1"
"Tengah",2020,6,14,"0","     0.0","     0.0","     0.0","-","    32.7","    24.3","-","    25.9"
"Tengah",2020,6,15,"0","     0.0","     0.0","     0.0","-","    33.0","    25.4","-","    33.3"
"Tengah",2020,6,16,"1.4","     1.4","     1.4","     1.4","-","    31.1","    25.5","-","    24.1"
"Tengah",2020,6,17,"14.4","     3.8","     5.5","     9.9","-","    29.2","    25.0","-","    18.5"
"Tengah",2020,6,18,"0","     0.0","     0.0","     0.0","-","    31.6","    25.1","-","    20.4"
"Tengah",2020,6,19,"1.6","     0.6","     1.0","     1.4","-","    32.3","-","-","    25.9"
"Tengah",2020,6,20,"29","     9.1","    14.3","    16.8","-","-","-","-","-"
"Tengah",2020,6,21,"5","     1.8","     2.8","     4.0","-","-","-","-","-"
"Tengah",2020,6,22,"8.5","     7.5","     8.3","     8.3","-","    29.5","-","-","    35.2"
"Tengah",2020,6,23,"78","    16.0","    23.0","    43.2","-","    29.1","-","-","    33.3"
"Tengah",2020,6,24,"26.6","    18.6","    21.6","    23.2","-","    27.8","    24.2","-","    31.5"
"Tengah",2020,6,25,"0","     0.0","     0.0","     0.0","-","    31.9","    24.3","-","    27.8"
"Tengah",2020,6,26,"0","     0.0","     0.0","     0.0","-","    31.7","    25.9","-","    24.1"
"Tengah",2020,6,27,"0","     0.0","     0.0","     0.0","-","    32.1","    26.3","-","    37.0"
"Tengah",2020,6,28,"0","     0.0","     0.0","     0.0","-","    32.5","    26.8","-","    38.9"
"Tengah",2020,6,29,"1.8","     1.8","     1.8","     1.8","-","    32.7","    25.5","-","    35.2"
"Tengah",2020,6,30,"0","     0.0","     0.0","     0.0","-","    31.4","    25.9","-","    27.8"
"Changi",2020,6,1,"32.4","    20.2","-","-","26.6","29.5","24.7","     5.9","31.5"
"Changi",2020,6,2,"0.2","     0.2","-","-","28.5","33","25.3","     5.9","33.3"
"Changi",2020,6,3,"16.6","    10.6","    12.2","    15.2","28.7","31.7","24","     8.6","33.3"
"Changi",2020,6,4,"6","     3.2","     5.0","     5.8","28.3","32.9","24.9","     8.1","33.3"
"Changi",2020,6,5,"41","-","-","-","27.6","31.1","24.1","     7.6","33.3"
"Changi",2020,6,6,"4.2","-","-","-","27.6","29.1","25","     6.3","33.3"
"Changi",2020,6,7,"0","     0.0","     0.0","     0.0","29.5","32.8","27.6","     7.2","35.2"
"Changi",2020,6,8,"8.6","     7.0","     7.0","     7.0","28.8","32.9","25","     6.5","33.3"
"Changi",2020,6,9,"0","     0.0","     0.0","     0.0","29.7","32.6","27","    12.3","33.3"
"Changi",2020,6,10,"13.4","    11.0","    12.6","    13.4","29.4","32.4","24.2","    14.4","50"
"Changi",2020,6,11,"0","     0.0","     0.0","     0.0","28.8","33","25.7","     8.0","27.8"
"Changi",2020,6,12,"0","     0.0","     0.0","     0.0","29.1","31.6","27.2","-","25.9"
"Changi",2020,6,13,"8.6","     2.4","     4.2","     6.2","26.2","27.7","25","     6.4","25.9"
"Changi",2020,6,14,"1.4","     1.4","     1.4","     1.4","28.1","32.1","25.3","     6.6","42.6"
"Changi",2020,6,15,"0","     0.0","     0.0","     0.0","29.7","32.3","27.5","    10.8","35.2"
"Changi",2020,6,16,"0.8","     0.4","     0.6","     0.6","28.4","31.2","26.7","     6.6","25.9"
"Changi",2020,6,17,"5.4","     3.0","     4.0","     4.2","27.1","29.6","25.5","     5.0","27.8"
"Changi",2020,6,18,"8.2","     5.8","     7.0","     7.2","27.5","30.6","25.2","     5.0","22.2"
"Changi",2020,6,19,"2.4","     1.0","     1.6","     2.4","27.7","31.6","25.2","     5.9","31.5"
"Changi",2020,6,20,"29.8","    11.0","    16.6","    21.6","26.5","29","23.7","     5.9","37"
"Changi",2020,6,21,"2","     0.8","     0.8","     1.6","26.6","27.8","24.9","     4.4","24.1"
"Changi",2020,6,22,"10.2","     3.8","     6.2","     8.2","26.9","29.8","23.9","     5.9","37"
"Changi",2020,6,23,"30.2","     9.2","    11.4","    14.4","26.4","27.5","23.7","     7.5","29.6"
"Changi",2020,6,24,"3.2","     1.6","     1.8","     2.4","26.7","27.8","25.2","     9.2","31.5"
"Changi",2020,6,25,"0","     0.0","     0.0","     0.0","28.1","31.4","25.7","     9.3","27.8"
"Changi",2020,6,26,"0","     0.0","     0.0","     0.0","28.6","32","26.4","     8.1","38.9"
"Changi",2020,6,27,"0","     0.0","     0.0","     0.0","29.3","31.8","28.1","    13.4","35.2"
"Changi",2020,6,28,"0.8","     0.8","     0.8","     0.8","29.2","31.6","26.8","    12.5","42.6"
"Changi",2020,6,29,"8.4","     7.4","     7.6","     7.6","28.9","31.3","26.4","    11.9","33.3"
"Changi",2020,6,30,"0","     0.0","     0.0","     0.0","29","32.1","26.3","    12.0","35.2"
"Seletar",2020,6,1,"39.8","    23.6","-","-","-","-","-","7","46.3"
"Seletar",2020,6,2,"0","     0.0","-","-","-","-","-","5.2","24.1"
"Seletar",2020,6,3,"0","     0.0","     0.0","     0.0","-","-","-","6.7","31.5"
"Seletar",2020,6,4,"2.6","     1.0","     1.4","     2.2","-","-","-","7.9","33.3"
"Seletar",2020,6,5,"1","-","-","-","-","-","-","10.9","35.2"
"Seletar",2020,6,6,"3","-","-","-","-","-","-","5","20.4"
"Seletar",2020,6,7,"0","     0.0","     0.0","     0.0","-","-","-","6.5","29.6"
"Seletar",2020,6,8,"4.2","     4.2","     4.2","     4.2","-","-","-","4.9","27.8"
"Seletar",2020,6,9,"0","     0.0","     0.0","     0.0","-","-","-","9.1","29.6"
"Seletar",2020,6,10,"1.8","     1.4","     1.8","     1.8","-","-","-","11","31.5"
"Seletar",2020,6,11,"11","    11.0","    11.0","    11.0","-","-","-","5.2","33.3"
"Seletar",2020,6,12,"25.4","    12.8","    13.2","    13.2","-","-","-","4.9","42.6"
"Seletar",2020,6,13,"5.4","     1.6","     2.8","     4.4","-","-","-","6.4","29.6"
"Seletar",2020,6,14,"0","     0.0","     0.0","     0.0","-","-","-","6.4","33.3"
"Seletar",2020,6,15,"0.6","     0.4","     0.6","     0.6","-","-","-","8.1","35.2"
"Seletar",2020,6,16,"0.2","     0.2","     0.2","     0.2","-","-","-","6.4","38.9"
"Seletar",2020,6,17,"78.6","    32.0","    56.8","    74.0","-","-","-","5.3","27.8"
"Seletar",2020,6,18,"4.8","     3.2","     3.6","     3.8","-","-","-","4.3","20.4"
"Seletar",2020,6,19,"2.4","     1.2","     2.0","     2.4","-","-","-","7","29.6"
"Seletar",2020,6,20,"17.2","     4.4","     7.4","     8.4","-","-","-","5.6","37"
"Seletar",2020,6,21,"0.2","     0.2","     0.2","     0.2","-","-","-","6.4","35.2"
"Seletar",2020,6,22,"1.8","     1.0","     1.0","     1.0","-","-","-","5.6","46.3"
"Seletar",2020,6,23,"22","    10.2","    14.2","    19.6","-","-","-","8.1","37"
"Seletar",2020,6,24,"30.6","    17.4","    25.8","    28.8","-","-","-","8.1","29.6"
"Seletar",2020,6,25,"0","     0.0","     0.0","     0.0","-","-","-","7.4","37"
"Seletar",2020,6,26,"0","     0.0","     0.0","     0.0","-","-","-","8.7","31.5"
"Seletar",2020,6,27,"3.2","     3.2","     3.2","     3.2","-","-","-","9.7","38.9"
"Seletar",2020,6,28,"1.4","     1.2","     1.4","     1.4","-","-","-","11","40.7"
"Seletar",2020,6,29,"0.2","     0.2","     0.2","     0.2","-","-","-","9.5","35.2"
"Seletar",2020,6,30,"3","     3.0","     3.0","     3.0","-","-","-","10","29.6"
"Pasir Ris (West)",2020,6,1,"-","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,2,"     0.0","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,3,"     7.0","     4.8","     5.2","     5.8","-","-","-","-","-"
"Pasir Ris (West)",2020,6,4,"     3.6","     2.0","     2.8","     3.0","-","-","-","-","-"
"Pasir Ris (West)",2020,6,5,"-","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,6,"-","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,7,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Pasir Ris (West)",2020,6,8,"    15.6","    13.0","    13.4","    13.4","-","-","-","-","-"
"Pasir Ris (West)",2020,6,9,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Pasir Ris (West)",2020,6,10,"     8.0","     4.8","     6.4","     7.8","-","-","-","-","-"
"Pasir Ris (West)",2020,6,11,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Pasir Ris (West)",2020,6,12,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Pasir Ris (West)",2020,6,13,"-","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,14,"     3.8","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,15,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Pasir Ris (West)",2020,6,16,"     0.8","     0.4","     0.4","     0.4","-","-","-","-","-"
"Pasir Ris (West)",2020,6,17,"    30.8","    16.4","    22.6","    29.2","-","-","-","-","-"
"Pasir Ris (West)",2020,6,18,"-","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,19,"-","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,20,"-","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,21,"-","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,22,"     1.6","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,23,"-","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,24,"-","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,25,"     0.0","-","-","-","-","-","-","-","-"
"Pasir Ris (West)",2020,6,26,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Pasir Ris (West)",2020,6,27,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Pasir Ris (West)",2020,6,28,"    13.8","    13.4","    13.6","    13.8","-","-","-","-","-"
"Pasir Ris (West)",2020,6,29,"    15.0","    12.8","    12.8","    14.6","-","-","-","-","-"
"Pasir Ris (West)",2020,6,30,"     0.0","     0.0","     0.0","     0.2","-","-","-","-","-"
"Jurong Pier",2020,6,1,"    15.6","    14.2","-","-","-","-","-","-","-"
"Jurong Pier",2020,6,2,"     0.2","     0.2","-","-","-","-","-","-","-"
"Jurong Pier",2020,6,3,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Jurong Pier",2020,6,4,"    49.6","    36.0","    46.2","    48.2","-","-","-","-","-"
"Jurong Pier",2020,6,5,"     0.6","-","-","-","-","-","-","-","-"
"Jurong Pier",2020,6,6,"     4.0","-","-","-","-","-","-","-","-"
"Jurong Pier",2020,6,7,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Jurong Pier",2020,6,8,"     3.4","     3.0","     3.4","     3.4","-","-","-","-","-"
"Jurong Pier",2020,6,9,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Jurong Pier",2020,6,10,"    13.8","    13.4","    13.8","    13.8","-","-","-","-","-"
"Jurong Pier",2020,6,11,"     0.4","     0.4","     0.4","     0.4","-","-","-","-","-"
"Jurong Pier",2020,6,12,"    23.2","    22.4","    23.0","    23.0","-","-","-","-","-"
"Jurong Pier",2020,6,13,"    47.8","    33.4","    38.0","    41.2","-","-","-","-","-"
"Jurong Pier",2020,6,14,"     0.2","     0.2","     0.2","     0.2","-","-","-","-","-"
"Jurong Pier",2020,6,15,"    15.0","     6.2","     6.2","     8.8","-","-","-","-","-"
"Jurong Pier",2020,6,16,"    45.4","    32.6","    37.4","    37.8","-","-","-","-","-"
"Jurong Pier",2020,6,17,"     6.6","     3.2","     3.6","     5.0","-","-","-","-","-"
"Jurong Pier",2020,6,18,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Jurong Pier",2020,6,19,"     2.4","     1.0","     1.4","     2.0","-","-","-","-","-"
"Jurong Pier",2020,6,20,"    36.0","    11.0","    12.8","    16.6","-","-","-","-","-"
"Jurong Pier",2020,6,21,"    35.2","    17.6","    24.8","    27.0","-","-","-","-","-"
"Jurong Pier",2020,6,22,"    10.0","     6.8","     8.4","     8.4","-","-","-","-","-"
"Jurong Pier",2020,6,23,"-","-","-","-","-","-","-","-","-"
"Jurong Pier",2020,6,24,"-","-","-","-","-","-","-","-","-"
"Jurong Pier",2020,6,25,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Jurong Pier",2020,6,26,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Jurong Pier",2020,6,27,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Jurong Pier",2020,6,28,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Jurong Pier",2020,6,29,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Jurong Pier",2020,6,30,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Ulu Pandan",2020,6,1,"     1.6","     0.8","-","-","-","-","-","-","-"
"Ulu Pandan",2020,6,2,"     0.0","     0.0","-","-","-","-","-","-","-"
"Ulu Pandan",2020,6,3,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Ulu Pandan",2020,6,4,"    17.6","     8.2","    12.4","    14.4","-","-","-","-","-"
"Ulu Pandan",2020,6,5,"     1.0","-","-","-","-","-","-","-","-"
"Ulu Pandan",2020,6,6,"     5.8","-","-","-","-","-","-","-","-"
"Ulu Pandan",2020,6,7,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Ulu Pandan",2020,6,8,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Ulu Pandan",2020,6,9,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Ulu Pandan",2020,6,10,"    10.4","    10.2","    10.2","    10.4","-","-","-","-","-"
"Ulu Pandan",2020,6,11,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Ulu Pandan",2020,6,12,"     1.8","     1.8","     1.8","     1.8","-","-","-","-","-"
"Ulu Pandan",2020,6,13,"    27.2","    10.6","    16.6","    21.4","-","-","-","-","-"
"Ulu Pandan",2020,6,14,"     0.6","     0.4","     0.4","     0.4","-","-","-","-","-"
"Ulu Pandan",2020,6,15,"     0.2","     0.2","     0.2","     0.2","-","-","-","-","-"
"Ulu Pandan",2020,6,16,"    22.8","    16.4","    17.8","    21.2","-","-","-","-","-"
"Ulu Pandan",2020,6,17,"    12.4","     3.4","     5.4","     7.4","-","-","-","-","-"
"Ulu Pandan",2020,6,18,"     0.4","     0.2","     0.2","     0.2","-","-","-","-","-"
"Ulu Pandan",2020,6,19,"     2.2","     1.0","     1.2","     1.8","-","-","-","-","-"
"Ulu Pandan",2020,6,20,"    34.6","    10.2","    10.2","    14.6","-","-","-","-","-"
"Ulu Pandan",2020,6,21,"-","-","-","-","-","-","-","-","-"
"Ulu Pandan",2020,6,22,"     1.8","-","-","-","-","-","-","-","-"
"Ulu Pandan",2020,6,23,"-","-","-","-","-","-","-","-","-"
"Ulu Pandan",2020,6,24,"-","-","-","-","-","-","-","-","-"
"Ulu Pandan",2020,6,25,"     0.2","-","-","-","-","-","-","-","-"
"Ulu Pandan",2020,6,26,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Ulu Pandan",2020,6,27,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Ulu Pandan",2020,6,28,"     2.4","     2.4","     2.4","     2.4","-","-","-","-","-"
"Ulu Pandan",2020,6,29,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Ulu Pandan",2020,6,30,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Serangoon",2020,6,1,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,2,"     0.0","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,3,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,4,"     3.0","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,5,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,6,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,7,"     0.0","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,8,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,9,"     0.0","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,10,"    31.0","    26.5","    29.5","    31.0","-","-","-","-","-"
"Serangoon",2020,6,11,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,12,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,13,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,14,"    17.5","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,15,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,16,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,17,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,18,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,19,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,20,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,21,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,22,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,23,"    51.5","    21.0","    33.0","    38.5","-","-","-","-","-"
"Serangoon",2020,6,24,"    18.5","    15.5","    17.5","    18.5","-","-","-","-","-"
"Serangoon",2020,6,25,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Serangoon",2020,6,26,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Serangoon",2020,6,27,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,28,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,29,"-","-","-","-","-","-","-","-","-"
"Serangoon",2020,6,30,"-","-","-","-","-","-","-","-","-"
"Mandai",2020,6,1,"     9.2","     5.8","-","-","-","-","-","-","-"
"Mandai",2020,6,2,"     0.8","     0.6","-","-","-","-","-","-","-"
"Mandai",2020,6,3,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Mandai",2020,6,4,"    24.6","    16.8","    20.8","    21.0","-","-","-","-","-"
"Mandai",2020,6,5,"    16.6","-","-","-","-","-","-","-","-"
"Mandai",2020,6,6,"     4.4","-","-","-","-","-","-","-","-"
"Mandai",2020,6,7,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Mandai",2020,6,8,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Mandai",2020,6,9,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Mandai",2020,6,10,"     1.4","     1.2","     1.2","     1.4","-","-","-","-","-"
"Mandai",2020,6,11,"     1.0","     1.0","     1.0","     1.0","-","-","-","-","-"
"Mandai",2020,6,12,"     0.6","     0.4","     0.4","     0.4","-","-","-","-","-"
"Mandai",2020,6,13,"    13.8","     5.2","     6.4","     7.2","-","-","-","-","-"
"Mandai",2020,6,14,"    10.2","     8.2","     9.8","     9.8","-","-","-","-","-"
"Mandai",2020,6,15,"     1.2","     1.2","     1.2","     1.2","-","-","-","-","-"
"Mandai",2020,6,16,"     0.4","     0.4","     0.4","     0.4","-","-","-","-","-"
"Mandai",2020,6,17,"    39.2","    13.2","    20.4","    32.6","-","-","-","-","-"
"Mandai",2020,6,18,"     1.0","     0.4","     0.6","     0.6","-","-","-","-","-"
"Mandai",2020,6,19,"     2.4","     1.0","     1.6","     2.0","-","-","-","-","-"
"Mandai",2020,6,20,"    19.4","    10.6","    12.6","    14.0","-","-","-","-","-"
"Mandai",2020,6,21,"     9.4","     8.4","     9.2","     9.2","-","-","-","-","-"
"Mandai",2020,6,22,"-","-","-","-","-","-","-","-","-"
"Mandai",2020,6,23,"-","-","-","-","-","-","-","-","-"
"Mandai",2020,6,24,"    13.2","     6.0","     7.8","     9.8","-","-","-","-","-"
"Mandai",2020,6,25,"     0.0","     0.0","     0.0","     0.2","-","-","-","-","-"
"Mandai",2020,6,26,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Mandai",2020,6,27,"     8.0","     7.8","     7.8","     7.8","-","-","-","-","-"
"Mandai",2020,6,28,"     1.2","     1.0","     1.0","     1.0","-","-","-","-","-"
"Mandai",2020,6,29,"     0.8","     0.8","     0.8","     0.8","-","-","-","-","-"
"Mandai",2020,6,30,"     0.0","     0.0","     0.0","     0.0","-","-","-","-","-"
"Tai Seng",2020,6,1,"22","    14.6","-","-","27.6","29.8","24.3","8.9","39.6"
"Tai Seng",2020,6,2,"0","     0.0","-","-","29.6","33.6","26.5","8.3","25.9"
"Tai Seng",2020,6,3,"0","     0.0","     0.0","     0.0","29.9","32.4","28.2","8.3","23"
"Tai Seng",2020,6,4,"6.4","     4.8","     5.4","     6.4","29.1","33.1","25.6","8.7","28.9"
"Tai Seng",2020,6,5,"4.4","-","-","-","28.5","31.2","26.2","10.2","35.2"
"Tai Seng",2020,6,6,"3.4","-","-","-","28.1","29.4","25.4","7.7","25.9"
"Tai Seng",2020,6,7,"0","     0.0","     0.0","     0.0","30.2","33.8","28","8.1","32.8"
"Tai Seng",2020,6,8,"0","     0.0","     0.0","     0.0","30.1","34","28.1","7.9","35.2"
"Tai Seng",2020,6,9,"0","     0.0","     0.0","     0.0","30.6","33.8","28.6","8.7","29.1"
"Tai Seng",2020,6,10,"32.6","    23.4","    31.4","    32.6","29.9","33.2","25.3","8.7","34.3"
"Tai Seng",2020,6,11,"1","     0.8","     1.0","     1.0","29.4","33.5","27","8.2","27.4"
"Tai Seng",2020,6,12,"3.6","     3.6","     3.6","     3.6","29.4","31.6","27.1","7.8","27.4"
"Tai Seng",2020,6,13,"18","     9.2","    11.0","    11.2","26.5","28.3","24.4","9.2","35"
"Tai Seng",2020,6,14,"5","     4.0","     5.0","     5.0","28.3","32.5","25.9","8.7","26.3"
"Tai Seng",2020,6,15,"0.4","     0.4","     0.4","     0.4","30.1","32.9","28.3","8.1","31.7"
"Tai Seng",2020,6,16,"3.6","     1.8","     2.4","     2.4","28.9","31.2","26.8","8.1","30.2"
"Tai Seng",2020,6,17,"21.2","     9.2","    12.2","    18.8","27.4","29.9","25.1","8.7","28.2"
"Tai Seng",2020,6,18,"2","     1.2","     1.2","     1.6","28.1","31.1","26.4","8.4","22"
"Tai Seng",2020,6,19,"2.2","     0.8","     1.2","     2.0","28.5","31.8","25.8","8.6","38.9"
"Tai Seng",2020,6,20,"43.6","    17.8","    22.2","    23.6","26.8","29","24.4","8.5","42"
"Tai Seng",2020,6,21,"20.2","    16.8","    19.0","    19.8","26.8","27.8","24","7.7","32"
"Tai Seng",2020,6,22,"11.6","     6.8","     8.6","     9.8","27.5","30.1","24.5","8.7","45"
"Tai Seng",2020,6,23,"77.4","    27.2","    43.8","    52.4","26.7","28.1","23.6","8.4","29.1"
"Tai Seng",2020,6,24,"26.4","    17.0","    24.6","    25.6","27.1","27.8","24.7","8.4","30.6"
"Tai Seng",2020,6,25,"0","     0.0","     0.0","     0.0","28.5","32","26.1","8.7","30.2"
"Tai Seng",2020,6,26,"0","     0.0","     0.0","     0.0","29.3","31.8","27.3","9.1","37.4"
"Tai Seng",2020,6,27,"9.8","     9.2","     9.2","     9.2","29.5","31.7","26.2","8.7","31.7"
"Tai Seng",2020,6,28,"1.8","     1.6","     1.6","     1.8","29.3","31.8","26","9","28.2"
"Tai Seng",2020,6,29,"0","     0.0","     0.0","     0.0","29.8","32.5","28.6","9","32.4"
"Tai Seng",2020,6,30,"2.8","     2.4","     2.4","     2.4","29.7","32.9","27.3","8.6","25.9"
"Jurong (West)",2020,6,1,"7.6","     3.8","-","-","26.3","28.5","24.8","5.7","29.1"
"Jurong (West)",2020,6,2,"12","    11.8","-","-","27.9","33.2","24.6","4.7","29.1"
"Jurong (West)",2020,6,3,"13","    11.8","    12.8","    12.8","28.3","32.1","23.9","6.3","45"
"Jurong (West)",2020,6,4,"78","    39.8","    63.2","    75.6","28.2","32.1","23.2","7.4","45"
"Jurong (West)",2020,6,5,"3","-","-","-","27.6","30.1","24.1","10.3","33.2"
"Jurong (West)",2020,6,6,"3","-","-","-","26.6","29.1","23.6","5.2","28.9"
"Jurong (West)",2020,6,7,"0","     0.0","     0.0","     0.0","29.2","33.7","25.8","5","22.4"
"Jurong (West)",2020,6,8,"0","     0.0","     0.0","     0.0","29.5","33.7","26.8","5.3","23"
"Jurong (West)",2020,6,9,"0","     0.0","     0.0","     0.0","29.5","32.6","26.4","7.5","27.8"
"Jurong (West)",2020,6,10,"37.2","    32.8","    36.4","    37.0","28.7","33.1","23","8.2","32.8"
"Jurong (West)",2020,6,11,"20.8","    18.4","    19.4","    20.8","28","33","24","4.9","47.8"
"Jurong (West)",2020,6,12,"0","     0.0","     0.0","     0.0","28.5","31.4","26","5.5","25.2"
"Jurong (West)",2020,6,13,"45.8","    26.6","    39.0","    40.8","25.5","27.9","23.2","6.8","30.6"
"Jurong (West)",2020,6,14,"0","     0.0","     0.0","     0.0","27.8","31.8","24.7","6.3","25.9"
"Jurong (West)",2020,6,15,"7.8","     6.2","     6.6","     6.6","29.2","32.3","26.4","7.7","32.4"
